10.0.0.10,10.0.0.1,1.000
10.0.0.10,10.0.0.2,.950
10.0.0.10,10.0.0.3,1.000
10.0.0.10,10.0.0.4,.790
10.0.0.10,10.0.0.5,1.000
10.0.0.10,10.0.0.6,1.000
10.0.0.10,10.0.0.7,1.000
10.0.0.10,10.0.0.8,1.000
10.0.0.10,10.0.0.9,.870
