10.0.0.9,10.0.0.1,1.000
10.0.0.9,10.0.0.2,.730
10.0.0.9,10.0.0.3,.680
10.0.0.9,10.0.0.4,.090
10.0.0.9,10.0.0.5,0
10.0.0.9,10.0.0.6,1.000
10.0.0.9,10.0.0.7,1.000
10.0.0.9,10.0.0.8,1.000
10.0.0.9,10.0.0.10,.930
